id_cliente;genero;casado;edad;graduado;profesion;experiencia_laboral;clasificacion_gasto;integrantes_familia;categoria_cliente;grupo_segmentacion
463164;Hombre;1;39;1;Artista;9;2;2;Cat_6;A
463165;Mujer;1;69;1;Doctor;0;2;2;Cat_6;C
463166;Mujer;0;41;1;Artista;1;1;1;Cat_4;D
463170;Mujer;0;28;1;Personal de salud;0;1;5;Cat_3;A
463171;Mujer;1;39;0;Entertainment;1;3;3;Cat_3;A
463173;Hombre;0;47;1;Artista;0;1;1;Cat_3;C
463174;Mujer;1;62;1;Ingeniero;1;1;1;Cat_3;B
463175;Mujer;0;41;0;Ingeniero;0;1;4;Cat_3;A
463181;Hombre;1;49;1;Doctor;5;2;3;Cat_5;D
463187;Mujer;1;52;1;Artista;8;1;2;Cat_6;A
463192;Mujer;1;48;0;Entertainment;2;2;0;Cat_4;A
463195;Mujer;0;26;1;Personal de salud;7;1;2;Cat_3;A
463196;Mujer;1;72;1;Ingeniero;1;1;1;Cat_6;C
463199;Mujer;1;47;1;Artista;0;1;3;Cat_4;D
463201;Mujer;0;19;0;Personal de salud;1;1;2;Cat_4;D
463203;Mujer;0;21;0;Personal de salud;1;1;3;Cat_7;A
463204;Hombre;0;39;0;Entertainment;1;1;1;Cat_6;D
463209;Mujer;0;52;1;Artista;0;1;1;Cat_6;C
463218;Hombre;1;37;0;Entertainment;8;2;3;Cat_6;B
463219;Hombre;1;51;0;Entertainment;0;1;2;Cat_6;A
463220;Hombre;1;48;0;Ingeniero;1;2;3;Cat_6;B
463221;Hombre;0;22;0;Personal de salud;0;1;3;Cat_6;D
463224;Hombre;1;47;1;Ejecutivo;1;3;4;Cat_6;B
463240;Mujer;1;45;0;Ingeniero;0;2;3;Cat_6;A
463242;Mujer;0;29;0;Ingeniero;5;1;2;Cat_6;C
463244;Mujer;1;47;0;Doctor;1;1;1;Cat_6;C
463245;Hombre;1;41;1;Entertainment;8;2;2;Cat_6;B
463248;Mujer;1;32;0;Constructor;9;2;4;Cat_2;C
463251;Hombre;1;31;0;Marketing;2;1;3;Cat_6;D
463256;Hombre;0;20;0;Marketing;1;1;3;Cat_6;A
463258;Mujer;1;46;1;Artista;0;2;3;Cat_6;B
463260;Hombre;1;70;1;Abogado;3;1;1;Cat_6;D
463265;Hombre;1;65;1;Artista;1;2;3;Cat_6;D
463266;Mujer;1;68;0;Artista;1;2;2;Cat_6;C
463267;Hombre;1;29;0;Constructor;9;1;1;Cat_4;A
463269;Hombre;1;41;1;Entertainment;3;2;2;Cat_3;A
463270;Hombre;1;50;0;Ejecutivo;0;1;5;;C
463273;Hombre;1;38;1;Entertainment;9;2;2;Cat_3;C
463276;Hombre;1;37;0;Ejecutivo;0;2;2;Cat_3;A
463277;Mujer;1;30;0;Ingeniero;6;1;2;Cat_3;A
463278;Mujer;1;63;1;Ingeniero;1;1;1;Cat_3;B
463280;Hombre;1;42;1;Artista;6;2;2;Cat_3;B
463292;Hombre;1;41;0;Ejecutivo;0;3;3;Cat_6;C
463302;Mujer;1;60;1;Ingeniero;0;3;4;Cat_6;B
463308;Hombre;1;46;1;Ingeniero;1;1;2;Cat_3;C
463316;Mujer;1;83;0;Abogado;0;3;2;Cat_6;B
463323;Hombre;1;27;1;Personal de salud;3;1;2;Cat_6;D
463324;Mujer;0;22;0;Personal de salud;1;1;4;Cat_2;B
463330;Hombre;0;20;0;Personal de salud;0;1;4;Cat_6;A
463332;Mujer;1;40;1;Ingeniero;0;1;2;Cat_6;A
463334;Mujer;0;28;1;Doctor;0;1;6;Cat_4;D
463335;Hombre;0;28;1;Doctor;0;1;1;Cat_4;A
463338;Hombre;1;28;0;Entertainment;0;1;2;Cat_3;B
463340;Mujer;0;20;0;Personal de salud;0;1;4;Cat_3;D
463341;Mujer;1;53;0;Ingeniero;0;2;6;Cat_3;A
463348;Mujer;1;35;1;Doctor;0;1;2;Cat_6;A
463351;Mujer;0;21;0;Personal de salud;3;1;4;Cat_5;C
463356;Hombre;0;30;1;Personal de salud;6;1;4;Cat_2;D
463360;Mujer;1;46;1;Artista;2;1;1;Cat_6;B
463367;Mujer;0;36;1;Ingeniero;3;1;4;Cat_2;D
463368;Mujer;1;38;1;Artista;4;3;3;Cat_2;A
463372;Mujer;1;26;0;Marketing;1;2;2;;D
463375;Mujer;1;45;1;Doctor;1;1;1;Cat_4;D
463376;Mujer;1;46;1;Ejecutivo;5;3;2;Cat_6;A
463378;Hombre;0;25;1;Doctor;0;1;1;Cat_3;A
463379;Hombre;0;27;0;Marketing;0;1;7;Cat_6;A
463386;Mujer;1;42;1;Doctor;6;1;1;Cat_3;A
463387;Hombre;0;20;0;Marketing;3;1;2;Cat_3;D
463391;Hombre;1;55;1;Doctor;6;1;1;Cat_3;B
463395;Hombre;0;25;0;Marketing;0;1;1;Cat_6;C
463404;Hombre;1;27;0;Doctor;0;3;2;Cat_3;C
463406;Hombre;0;31;0;Marketing;0;1;4;Cat_3;D
463409;Mujer;1;38;0;Entertainment;6;2;5;Cat_2;B
463411;Hombre;1;43;1;Entertainment;0;2;2;Cat_6;B
463420;Mujer;1;59;1;Artista;2;3;3;Cat_6;D
463423;Hombre;1;61;0;Ejecutivo;1;2;3;Cat_6;B
463427;Mujer;1;27;1;Ingeniero;1;1;2;Cat_6;D
463428;Hombre;1;26;0;Ejecutivo;1;3;5;Cat_6;A
463431;Hombre;1;39;1;Artista;0;2;4;Cat_4;B
463437;Hombre;1;51;1;Artista;0;2;3;Cat_6;C
463438;Hombre;1;47;0;Entertainment;0;2;3;Cat_6;B
463443;Hombre;1;52;1;Artista;1;2;4;Cat_6;A
463444;Hombre;1;59;1;Abogado;0;3;2;Cat_6;C
463447;Hombre;1;57;0;Ingeniero;1;2;2;Cat_6;A
463452;Mujer;1;86;1;Abogado;1;3;2;Cat_6;D
463460;Hombre;1;49;1;Artista;0;2;2;Cat_6;C
463461;Hombre;0;30;0;Doctor;0;1;4;Cat_4;B
463462;Mujer;1;43;0;Ingeniero;0;2;4;Cat_6;A
463470;Hombre;0;19;0;Personal de salud;0;1;5;Cat_2;D
463472;Hombre;0;20;0;Personal de salud;0;1;4;Cat_6;D
463473;Hombre;0;19;0;Personal de salud;0;1;3;Cat_6;D
463475;Mujer;1;43;1;Doctor;0;1;1;Cat_6;A
463477;Hombre;0;31;0;Personal de salud;0;1;4;Cat_4;B
463483;Hombre;1;30;0;Ejecutivo;1;3;2;Cat_6;D
463491;Hombre;1;27;1;Doctor;8;2;3;Cat_6;B
463493;Hombre;1;36;1;Ejecutivo;0;3;4;Cat_6;B
463499;Hombre;1;47;1;Ejecutivo;0;1;2;Cat_6;A
463500;Hombre;1;35;1;Ejecutivo;1;3;4;Cat_6;A
463503;Hombre;1;25;1;Entertainment;0;1;2;Cat_7;D
463508;Mujer;1;25;0;Artista;0;1;3;Cat_6;D
463509;Hombre;0;38;0;Artista;1;1;1;Cat_3;C
463512;Mujer;0;32;0;Ingeniero;0;1;3;Cat_6;A
463516;Hombre;1;48;0;Ejecutivo;1;3;6;Cat_6;A
463527;Mujer;0;38;0;Artista;10;1;1;Cat_6;A
463528;Hombre;1;70;0;Ejecutivo;0;3;2;Cat_6;A
463529;Hombre;0;42;1;Marketing;0;1;1;Cat_6;C
463533;Mujer;1;85;1;Artista;1;3;2;Cat_2;D
463537;Mujer;0;25;1;Personal de salud;1;1;3;Cat_6;B
463545;Mujer;0;31;1;Doctor;1;1;2;Cat_4;D
463548;Mujer;0;20;0;Personal de salud;3;1;4;Cat_4;D
463550;Mujer;1;37;1;Artista;0;2;2;Cat_4;B
463553;Hombre;0;33;1;Artista;8;1;2;Cat_6;A
463554;Mujer;0;52;0;Artista;5;1;1;Cat_6;C
463557;Hombre;0;26;1;Doctor;0;1;3;Cat_6;A
463560;Mujer;0;21;0;Personal de salud;9;1;5;Cat_4;D
463561;Mujer;0;42;1;Ingeniero;0;1;1;Cat_6;C
463566;Mujer;1;35;1;Constructor;0;2;4;Cat_2;D
463572;Hombre;1;39;1;Artista;0;2;4;Cat_6;D
463577;Mujer;1;41;1;Doctor;1;2;2;Cat_6;D
463586;Mujer;0;18;0;Personal de salud;1;1;5;Cat_6;A
463588;Hombre;0;22;0;Personal de salud;0;1;1;Cat_6;D
463598;Mujer;1;25;0;Ingeniero;2;1;2;Cat_6;A
463601;Mujer;0;20;0;Personal de salud;4;1;5;;A
463603;Mujer;0;18;0;Entertainment;0;1;4;Cat_2;A
463605;Mujer;0;20;0;Personal de salud;1;1;5;Cat_5;D
463606;Hombre;0;21;0;Marketing;0;1;4;Cat_2;D
463614;Mujer;0;25;0;Personal de salud;1;1;4;Cat_3;A
463615;Mujer;1;60;1;Artista;0;2;2;Cat_6;A
463616;Mujer;1;46;0;Ingeniero;0;2;5;Cat_3;A
463619;Hombre;1;68;0;Ejecutivo;1;3;2;Cat_6;A
463620;Hombre;0;21;0;Personal de salud;1;1;4;Cat_2;B
463623;Hombre;0;27;1;Doctor;0;1;3;Cat_6;C
463624;Hombre;1;59;1;Ejecutivo;1;3;4;Cat_6;C
463628;Mujer;0;26;1;Artista;8;1;1;Cat_6;B
463632;Hombre;1;26;1;Artista;0;2;2;Cat_6;D
463638;Mujer;1;32;0;Doctor;1;2;2;Cat_7;D
463639;Hombre;0;33;0;Personal de salud;0;1;6;Cat_6;A
463640;Hombre;0;28;1;Personal de salud;0;1;3;Cat_6;A
463644;Mujer;0;30;1;Personal de salud;0;1;3;Cat_7;A
463652;Mujer;0;32;1;Artista;0;1;1;Cat_6;D
463654;Mujer;0;41;0;Ingeniero;3;1;3;Cat_3;B
463655;Hombre;1;42;1;Artista;13;1;2;Cat_6;A
463661;Mujer;1;45;1;Doctor;1;2;4;Cat_6;A
463663;Mujer;0;39;1;Desconocida;1;1;2;Cat_6;A
463664;Mujer;0;29;0;Ingeniero;0;1;1;Cat_6;D
463665;Hombre;1;46;1;Entertainment;1;2;3;Cat_6;A
463669;Mujer;1;26;1;Marketing;5;3;4;Cat_2;D
463670;Mujer;0;26;1;Personal de salud;0;1;4;Cat_6;A
463689;Mujer;1;41;1;Doctor;1;1;0;Cat_6;B
463699;Mujer;1;38;1;Marketing;9;1;3;Cat_6;D
463703;Hombre;1;69;0;Ejecutivo;1;3;4;Cat_6;C
463704;Hombre;0;46;1;Artista;0;1;2;Cat_6;D
463707;Mujer;0;40;0;Artista;0;1;1;Cat_5;A
463713;Hombre;0;25;0;Ingeniero;9;1;3;Cat_4;C
463714;Hombre;1;59;0;Desconocida;1;2;2;Cat_4;A
463716;Hombre;0;26;0;Doctor;1;1;4;Cat_6;D
463718;Mujer;0;33;1;Artista;0;1;4;Cat_6;A
463722;Hombre;1;56;1;Ejecutivo;8;3;2;Cat_6;A
463724;Hombre;0;30;0;Personal de salud;0;1;5;Cat_4;D
463726;Mujer;0;26;0;Personal de salud;0;1;3;Cat_6;C
463727;Mujer;0;28;0;Doctor;0;1;5;Cat_3;A
463728;Mujer;1;28;0;Doctor;0;2;6;Cat_6;A
463732;Hombre;0;20;0;Personal de salud;1;1;4;Cat_6;D
463734;Hombre;1;41;0;Ejecutivo;1;2;3;Cat_6;A
463741;Hombre;1;37;1;Artista;0;3;3;Cat_6;C
463745;Hombre;1;59;1;Artista;1;2;3;Cat_3;A
463747;Mujer;1;43;1;Artista;0;2;2;Cat_6;A
463748;Hombre;0;20;0;Personal de salud;1;1;3;Cat_6;A
463753;Mujer;0;30;1;Personal de salud;1;1;5;Cat_2;A
463756;Hombre;1;66;0;Ejecutivo;0;2;2;Cat_6;C
463761;Hombre;1;28;1;Artista;1;2;3;Cat_6;D
463764;Hombre;1;49;1;Entertainment;0;2;3;Cat_6;B
463766;Mujer;1;61;1;Artista;0;2;3;;C
463767;Hombre;1;27;1;Artista;9;2;2;Cat_6;D
463768;Mujer;1;35;0;Ingeniero;1;1;1;Cat_4;A
463774;Hombre;1;33;1;Personal de salud;0;2;2;Cat_6;A
463776;Mujer;1;36;1;Artista;2;2;2;Cat_6;A
463782;Mujer;0;27;1;Artista;9;1;1;Cat_6;D
463783;Mujer;0;29;0;Personal de salud;0;1;0;;A
463784;Mujer;0;31;0;Ingeniero;1;1;5;Cat_4;D
463785;Mujer;0;30;0;Personal de salud;0;1;4;Cat_4;D
463786;Mujer;1;43;1;Artista;0;2;2;Cat_6;A
463790;Hombre;1;47;0;Ejecutivo;1;1;4;Cat_4;C
463792;Mujer;0;42;0;Ingeniero;0;1;1;Cat_6;D
463794;Mujer;0;33;1;Personal de salud;0;1;5;Cat_2;D
463799;Mujer;0;36;1;Artista;1;1;4;Cat_2;C
463800;Mujer;0;30;1;Ingeniero;1;1;3;Cat_6;D
463804;Hombre;1;60;1;Artista;9;1;1;Cat_6;B
463807;Mujer;0;32;1;Personal de salud;0;1;3;Cat_4;A
463811;Mujer;1;32;1;Artista;0;2;2;Cat_4;C
463814;Mujer;0;28;0;Personal de salud;7;1;3;Cat_5;A
463816;Hombre;1;46;1;Personal de salud;2;3;4;Cat_7;B
463818;Mujer;1;38;1;Artista;4;1;1;Cat_6;B
463819;Hombre;1;28;0;Artista;8;1;0;Cat_6;C
463821;Hombre;1;30;1;Entertainment;7;1;2;Cat_6;D
463825;Mujer;1;52;1;Artista;0;2;3;;A
463827;Mujer;1;46;1;Ingeniero;1;2;4;Cat_6;D
463828;Hombre;1;37;0;Ingeniero;0;2;2;Cat_1;C
463830;Mujer;0;25;1;Ingeniero;2;1;3;Cat_6;B
463834;Mujer;1;43;1;Ingeniero;1;2;4;Cat_6;A
463835;Hombre;0;32;0;Marketing;0;1;4;Cat_6;B
463842;Mujer;1;50;1;Ingeniero;1;3;4;Cat_6;D
463847;Hombre;1;43;0;Artista;3;2;3;Cat_6;B
463856;Hombre;1;37;1;Artista;0;2;2;Cat_4;B
463857;Hombre;1;61;0;Personal de salud;0;3;4;Cat_7;D
463859;Hombre;1;39;1;Artista;5;2;2;Cat_6;A
463865;Hombre;1;46;1;Artista;1;2;5;Cat_6;B
463877;Hombre;1;37;0;Entertainment;0;2;4;Cat_4;D
463880;Mujer;1;36;0;Ingeniero;0;1;3;Cat_2;A
463884;Mujer;0;28;0;Artista;0;1;1;Cat_6;B
463891;Hombre;1;86;1;Abogado;0;1;1;Cat_6;B
463892;Hombre;0;42;1;Artista;8;1;1;Cat_6;B
463904;Hombre;1;82;1;Ejecutivo;1;1;1;Cat_6;D
463917;Mujer;0;18;0;Personal de salud;1;1;8;Cat_4;B
463923;Mujer;0;18;0;Ingeniero;0;1;4;Cat_6;D
463924;Mujer;0;36;1;Artista;1;1;1;Cat_5;A
463926;Mujer;0;26;0;Ingeniero;1;1;6;Cat_6;A
463931;Hombre;1;49;1;Entertainment;1;2;2;Cat_6;B
463932;Mujer;1;69;1;Artista;1;2;3;Cat_6;A
463941;Mujer;0;29;0;Artista;1;1;6;Cat_4;D
463943;Hombre;0;68;1;Entertainment;1;1;2;Cat_6;C
463946;Hombre;0;33;0;Personal de salud;4;1;3;Cat_4;D
463948;Hombre;1;38;0;Ejecutivo;3;3;5;Cat_6;A
463951;Hombre;1;52;0;Entertainment;1;2;3;Cat_6;B
463955;Hombre;1;28;1;Artista;1;1;2;Cat_6;B
463958;Mujer;0;27;0;Personal de salud;1;1;5;Cat_2;B
463961;Mujer;0;28;0;Ingeniero;0;1;4;Cat_4;B
463963;Mujer;1;25;0;Ingeniero;7;3;3;Cat_6;A
463966;Mujer;0;30;1;Artista;8;1;1;Cat_6;A
463978;Hombre;1;40;1;Artista;1;2;3;Cat_2;A
463980;Mujer;0;25;1;Artista;0;1;9;Cat_6;B
463981;Mujer;0;30;1;Artista;5;1;1;;D
463983;Mujer;1;43;0;Ingeniero;0;2;2;Cat_4;A
463986;Mujer;0;26;1;Artista;1;1;4;Cat_6;B
463997;Mujer;1;37;0;Entertainment;0;2;3;Cat_6;C
464000;Mujer;0;28;0;Personal de salud;1;1;5;Cat_7;B
464004;Mujer;1;31;0;Marketing;1;1;5;Cat_4;A
464007;Hombre;1;46;1;Artista;1;1;3;Cat_6;A
464009;Mujer;1;47;1;Artista;5;2;4;Cat_6;C
464010;Hombre;0;28;0;Personal de salud;1;1;4;Cat_6;B
464013;Hombre;0;30;0;Personal de salud;0;1;1;Cat_6;D
464016;Mujer;0;29;1;Entertainment;1;3;1;Cat_1;A
464019;Hombre;0;23;0;Artista;2;1;5;Cat_6;D
464021;Mujer;0;22;0;Personal de salud;1;1;5;Cat_6;D
464023;Hombre;0;20;0;Personal de salud;1;1;5;Cat_7;D
464030;Hombre;0;22;0;Entertainment;1;1;4;Cat_6;D
464031;Mujer;0;19;0;Personal de salud;0;1;4;Cat_6;C
464032;Hombre;0;21;0;Personal de salud;1;1;3;Cat_6;D
464033;Mujer;0;19;0;Personal de salud;0;1;4;Cat_6;B
464039;Hombre;0;39;1;Artista;1;1;2;Cat_6;A
464042;Mujer;1;38;1;Artista;8;1;2;Cat_6;D
464046;Hombre;0;33;1;Personal de salud;3;1;1;Cat_6;A
464048;Mujer;0;38;1;Constructor;4;1;1;Cat_6;B
464049;Mujer;0;29;1;Personal de salud;0;1;3;Cat_6;A
464053;Mujer;1;35;0;Entertainment;4;1;1;Cat_6;D
464054;Hombre;1;32;1;Artista;9;2;2;Cat_6;A
464059;Hombre;1;59;1;Artista;0;1;1;Cat_6;D
464063;Mujer;0;32;1;Doctor;0;1;1;Cat_6;B
464066;Mujer;0;29;1;Personal de salud;8;1;3;Cat_4;C
464067;Mujer;0;31;1;Entertainment;0;1;4;Cat_2;A
464068;Hombre;1;59;0;Ejecutivo;0;3;4;Cat_6;B
464071;Hombre;1;87;1;Abogado;0;3;2;Cat_6;A
464072;Hombre;1;53;1;Ejecutivo;0;1;2;Cat_6;C
464076;Hombre;1;83;0;Abogado;0;3;2;Cat_6;D
464084;Hombre;0;33;0;Personal de salud;1;1;5;Cat_4;A
464087;Mujer;0;26;0;Ingeniero;0;1;4;Cat_6;B
464089;Mujer;1;39;1;Artista;7;3;5;;C
464096;Mujer;0;27;0;Personal de salud;1;1;5;Cat_4;A
464099;Mujer;1;42;1;Artista;5;2;2;Cat_4;A
464103;Hombre;1;46;1;Artista;4;2;2;Cat_6;B
464110;Hombre;1;63;1;Doctor;0;3;2;Cat_6;C
464112;Hombre;0;32;1;Doctor;1;1;2;Cat_6;B
464115;Mujer;0;38;1;Ingeniero;0;1;3;Cat_6;C
464118;Hombre;0;38;1;Entertainment;1;1;2;Cat_6;D
464121;Mujer;1;63;1;Ingeniero;1;1;1;Cat_6;D
464123;Mujer;0;45;1;Artista;1;1;1;Cat_6;A
464127;Mujer;0;33;1;Personal de salud;1;1;5;Cat_2;A
464132;Hombre;0;27;0;Entertainment;0;1;2;Cat_6;C
464137;Mujer;1;87;0;Artista;7;3;2;Cat_7;B
464139;Mujer;0;25;0;Personal de salud;14;1;1;Cat_6;D
464144;Hombre;1;61;1;Artista;0;2;4;Cat_6;B
464152;Hombre;1;41;1;Artista;1;3;4;Cat_6;B
464162;Hombre;1;86;1;Abogado;0;3;2;Cat_6;D
464167;Hombre;1;51;1;Ejecutivo;4;3;3;Cat_6;B
464169;Hombre;0;83;0;Abogado;0;3;2;Cat_6;A
464172;Hombre;1;60;1;Artista;3;3;3;Cat_6;C
464173;Hombre;1;65;1;Artista;6;2;3;Cat_6;D
464175;Mujer;0;32;0;Personal de salud;1;1;0;Cat_6;C
464176;Mujer;1;41;1;Artista;1;1;1;Cat_6;B
464179;Mujer;1;56;1;Artista;0;2;3;Cat_6;A
464180;Mujer;1;74;0;Abogado;1;3;2;Cat_6;C
464182;Hombre;1;39;1;Artista;4;2;2;Cat_2;B
464183;Mujer;0;42;0;Artista;2;1;2;Cat_6;A
464185;Hombre;1;68;1;Artista;5;3;2;Cat_6;A
464195;Hombre;0;30;1;Artista;1;1;1;Cat_6;A
464200;Mujer;0;32;0;Personal de salud;1;1;3;Cat_6;C
464202;Hombre;1;43;1;Artista;13;1;1;Cat_6;A
464204;Mujer;1;40;1;Artista;3;3;2;Cat_5;C
464205;Mujer;1;87;0;Entertainment;0;3;2;Cat_6;D
464206;Hombre;1;43;0;Entertainment;1;1;2;Cat_6;B
464211;Hombre;1;48;1;Doctor;1;2;3;Cat_2;C
464212;Mujer;1;58;1;Marketing;0;2;2;Cat_6;A
464216;Hombre;1;52;1;Artista;0;3;3;Cat_6;A
464217;Mujer;0;30;0;Personal de salud;14;1;3;Cat_6;A
464223;Mujer;1;53;1;Artista;2;1;2;Cat_6;D
464226;Mujer;1;56;1;Artista;3;2;3;Cat_6;C
464231;Hombre;1;48;1;Artista;1;2;4;Cat_6;B
464232;Hombre;1;28;0;Doctor;1;1;5;Cat_6;D
464246;Mujer;1;61;1;Artista;0;2;2;Cat_6;B
464254;Hombre;1;62;1;Entertainment;1;2;3;Cat_6;C
464255;Mujer;1;49;1;Artista;1;2;5;Cat_4;B
464257;Hombre;1;40;0;Entertainment;0;3;2;Cat_6;D
464265;Hombre;1;62;1;Entertainment;1;1;2;Cat_6;B
464269;Hombre;0;35;1;Entertainment;1;1;0;Cat_1;C
464270;Mujer;0;48;1;Artista;4;1;1;Cat_6;B
464271;Mujer;1;36;1;Artista;1;2;3;Cat_2;B
464274;Mujer;1;56;1;Artista;1;2;5;Cat_6;D
464276;Mujer;1;66;0;Marketing;0;3;2;Cat_1;D
464283;Hombre;0;40;1;Artista;6;1;2;Cat_6;D
464286;Mujer;1;57;1;Artista;0;2;2;Cat_6;B
464287;Hombre;1;42;1;Artista;0;2;3;Cat_2;A
464289;Hombre;1;35;0;Marketing;1;1;3;Cat_6;A
464292;Hombre;1;58;1;Artista;0;2;2;Cat_6;C
464297;Hombre;0;29;0;Artista;8;1;5;Cat_5;D
464298;Hombre;0;26;0;Doctor;0;1;1;Cat_6;A
464308;Mujer;1;84;1;Abogado;1;3;2;Cat_6;D
464318;Hombre;1;86;1;Ejecutivo;0;1;1;Cat_6;D
464320;Hombre;1;77;0;Abogado;1;3;2;Cat_6;D
464326;Mujer;0;37;1;Artista;0;1;3;Cat_6;A
464332;Hombre;1;74;0;Ejecutivo;0;3;2;Cat_6;B
464339;Hombre;0;27;0;Artista;1;1;2;Cat_6;A
464344;Mujer;1;56;1;Artista;0;1;1;Cat_6;D
464351;Mujer;0;27;1;Personal de salud;0;1;1;Cat_6;A
464364;Hombre;1;39;1;Artista;7;2;2;Cat_6;C
464368;Hombre;1;35;1;Entertainment;3;2;2;Cat_6;A
464370;Hombre;1;66;1;Entertainment;1;2;2;Cat_6;A
464373;Mujer;0;47;1;Artista;0;1;2;Cat_6;C
464378;Mujer;1;36;1;Artista;8;2;2;Cat_6;B
464381;Hombre;1;43;1;Artista;4;2;2;Cat_6;D
464382;Mujer;1;55;1;Artista;0;2;4;Cat_6;D
464386;Hombre;1;41;1;Doctor;0;2;3;Cat_6;A
464387;Mujer;0;26;1;Artista;9;1;5;Cat_6;D
464389;Hombre;1;72;1;Artista;0;3;2;Cat_2;A
464392;Hombre;1;59;0;Artista;0;2;2;Cat_6;A
464396;Hombre;1;38;1;Entertainment;1;2;3;Cat_6;D
464412;Hombre;1;72;0;Abogado;1;1;2;Cat_6;C
464424;Hombre;0;31;1;Personal de salud;1;1;4;Cat_6;A
464425;Hombre;0;41;1;Artista;9;1;1;Cat_6;B
464432;Hombre;0;25;0;Ingeniero;9;1;2;Cat_3;D
464433;Hombre;0;29;1;Artista;0;1;0;Cat_2;A
464436;Hombre;1;83;1;Abogado;0;3;2;Cat_4;D
464437;Mujer;1;51;1;Ingeniero;0;2;4;Cat_6;B
464441;Hombre;1;40;1;Artista;0;1;2;Cat_2;D
464451;Mujer;1;76;1;Artista;0;2;2;Cat_6;C
464456;Hombre;1;29;1;Artista;1;1;4;Cat_6;A
464468;Hombre;1;46;1;Artista;1;1;3;Cat_6;B
464473;Mujer;1;58;1;Artista;0;2;4;Cat_6;A
464474;Mujer;0;46;1;Artista;1;1;1;Cat_6;D
464478;Mujer;1;74;0;Abogado;0;3;2;Cat_6;D
464481;Hombre;1;53;1;Ejecutivo;1;3;3;Cat_6;A
464482;Hombre;1;63;1;Artista;1;1;1;Cat_6;D
464483;Mujer;1;49;1;Artista;1;2;3;Cat_6;C
464485;Hombre;0;25;1;Entertainment;5;1;2;Cat_3;A
464487;Hombre;0;46;0;Ingeniero;1;1;3;Cat_4;C
464488;Mujer;0;43;1;Artista;7;1;9;Cat_6;B
464494;Mujer;1;58;1;Artista;1;2;4;Cat_3;C
464499;Hombre;1;41;1;Ejecutivo;1;3;4;Cat_6;C
464501;Mujer;0;28;0;Personal de salud;1;1;3;Cat_6;D
464504;Hombre;0;26;1;Personal de salud;0;1;4;Cat_6;A
464506;Hombre;0;29;1;Personal de salud;9;1;2;Cat_4;B
464517;Hombre;0;33;1;Personal de salud;0;1;0;Cat_5;A
464522;Mujer;0;39;1;Ingeniero;14;1;1;Cat_6;C
464526;Hombre;1;51;1;Entertainment;0;2;4;Cat_6;D
464528;Hombre;1;46;1;Entertainment;4;3;4;Cat_2;B
464533;Hombre;1;38;0;Ejecutivo;0;3;6;Cat_6;D
464536;Hombre;1;26;1;Artista;1;2;3;Cat_6;D
464540;Mujer;1;42;1;Ingeniero;1;2;4;Cat_4;A
464544;Mujer;1;43;1;Entertainment;5;2;3;Cat_6;C
464549;Hombre;1;53;1;Ejecutivo;1;1;4;Cat_6;B
464550;Hombre;1;46;1;Artista;0;1;4;Cat_6;D
464552;Mujer;1;40;1;Artista;1;2;3;Cat_4;D
464553;Hombre;1;71;1;Artista;1;1;2;Cat_6;B
464555;Hombre;1;32;1;Marketing;13;3;4;Cat_4;A
464560;Hombre;0;41;1;Entertainment;9;1;2;Cat_6;A
464561;Mujer;0;46;1;Entertainment;8;1;2;Cat_6;D
464566;Hombre;1;40;1;Ejecutivo;0;3;4;Cat_6;A
464569;Hombre;0;29;0;Doctor;1;1;5;Cat_6;D
464570;Hombre;1;25;1;Doctor;1;2;2;Cat_6;C
464572;Mujer;1;52;1;Marketing;0;1;1;Cat_6;A
464576;Hombre;0;30;1;Doctor;9;1;5;Cat_6;D
464577;Mujer;1;25;1;Personal de salud;12;3;2;Cat_6;B
464580;Hombre;0;32;0;Artista;9;1;4;Cat_6;D
464581;Mujer;0;33;0;Doctor;0;1;4;Cat_6;A
464586;Mujer;0;49;1;Artista;1;1;1;Cat_3;C
464593;Mujer;0;43;1;Doctor;1;1;4;Cat_2;D
464594;Hombre;1;48;1;Artista;1;1;1;Cat_2;D
464597;Hombre;0;41;0;Artista;5;1;2;Cat_6;C
464601;Mujer;0;29;1;Personal de salud;9;1;2;Cat_6;C
464603;Mujer;0;35;1;Artista;0;1;2;Cat_3;B
464606;Hombre;1;41;1;Artista;1;2;2;Cat_6;C
464607;Mujer;1;47;1;Artista;1;2;4;Cat_2;C
464608;Mujer;1;53;1;Artista;1;2;3;Cat_6;B
464618;Hombre;0;40;1;Artista;5;1;1;Cat_6;B
464620;Mujer;1;40;1;Artista;0;3;2;Cat_6;A
464621;Hombre;1;46;1;Artista;0;1;1;Cat_6;B
464637;Mujer;0;36;1;Marketing;0;1;4;Cat_4;D
464641;Mujer;1;71;1;Abogado;2;1;6;Cat_1;A
464652;Mujer;1;30;0;Ingeniero;5;2;2;Cat_4;A
464654;Mujer;1;40;0;Ingeniero;1;2;4;Cat_4;A
464664;Hombre;1;43;0;Entertainment;0;2;5;Cat_4;C
464666;Hombre;1;40;1;Entertainment;3;2;3;Cat_4;B
464670;Hombre;1;39;0;Entertainment;1;2;4;Cat_4;B
464673;Hombre;1;49;0;Ejecutivo;1;3;7;Cat_2;D
464674;Hombre;1;51;0;Artista;0;2;5;Cat_4;D
464675;Mujer;1;39;0;Doctor;1;2;9;Cat_4;A
