,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
7292,0,0.0,0,0.0,36,576.8333333,0.0,0.019444444,0.0,0.0,May,4,1,1,2,Returning_Visitor,False,False
7293,1,5.0,0,0.0,12,900.5,0.011538462,0.026923077,0.0,0.0,Nov,2,2,4,6,Returning_Visitor,False,False
7294,0,0.0,0,0.0,4,105.0,0.0,0.05,0.0,0.0,Nov,2,5,3,1,Returning_Visitor,False,False
7295,1,17.0,0,0.0,15,247.0,0.0,0.014285714,0.0,0.0,Nov,4,1,1,3,New_Visitor,False,False
7296,0,0.0,0,0.0,12,358.0666667,0.0,0.025,0.0,0.0,Mar,3,3,2,1,Returning_Visitor,False,False
7297,1,6.0,0,0.0,21,1046.32,0.019565217,0.053623188,0.0,0.0,Sep,4,1,5,1,Returning_Visitor,True,False
7298,0,0.0,0,0.0,11,976.0,0.0,0.033333333,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
7299,2,29.5,0,0.0,36,1110.666667,0.005405405,0.035585586,0.0,0.0,Dec,2,4,9,2,Returning_Visitor,True,False
7300,0,0.0,4,82.5,22,1087.986111,0.007692308,0.020244755,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,False,False
7301,8,636.0,0,0.0,52,3374.016667,0.0,0.003703704,108.0893873,0.0,Nov,2,2,3,13,Returning_Visitor,False,True
7302,3,127.1,0,0.0,36,2590.8,0.0,0.026315789,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False,False
7303,1,0.0,0,0.0,4,334.0,0.08,0.116,0.0,0.0,May,1,1,3,1,Returning_Visitor,True,False
7304,0,0.0,0,0.0,6,137.0,0.066666667,0.1,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
7305,7,340.6111111,2,129.0,57,4516.588312,0.005,0.015180847,8.052616667,0.0,May,2,2,1,2,Returning_Visitor,False,False
7306,0,0.0,0,0.0,2,233.5,0.0,0.033333333,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,False
7307,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
7308,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,May,3,2,1,1,Returning_Visitor,False,False
7309,3,152.6,0,0.0,28,608.8833333,0.009375,0.03125,19.82770888,0.0,Jul,2,2,7,13,Returning_Visitor,False,True
7310,2,26.75,3,49.5,62,2964.650595,0.010769231,0.026444444,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
7311,0,0.0,0,0.0,55,1728.025397,0.049318182,0.071645022,0.0,0.0,May,3,2,1,6,Returning_Visitor,False,False
7312,2,95.0,0,0.0,20,1031.083333,0.0,0.021052632,68.20038032,0.0,Dec,2,2,1,10,Returning_Visitor,False,False
7313,3,208.0,0,0.0,16,1037.819444,0.020833333,0.028125,0.0,0.0,Nov,1,1,1,8,Returning_Visitor,True,False
7314,0,0.0,0,0.0,11,1232.083333,0.0,0.004,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,False
7315,5,226.09,0,0.0,37,692.87,0.0,0.001666667,0.0,0.0,Oct,1,1,4,4,Returning_Visitor,False,False
7316,15,419.1795254,0,0.0,110,10278.90421,0.0128,0.02480939,14.4030575,0.0,Oct,2,2,3,3,Returning_Visitor,False,False
7317,0,0.0,0,0.0,13,1245.25,0.0,0.015384615,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,False
7318,3,33.0,0,0.0,67,2502.816667,0.006060606,0.011147186,0.0,0.0,Mar,4,1,1,10,Returning_Visitor,False,False
7319,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,True,False
7320,3,49.4,4,321.4,91,6418.819048,0.018181818,0.046632997,13.83791777,0.0,Jul,2,2,1,3,Returning_Visitor,False,False
7321,0,0.0,0,0.0,62,1200.354444,0.003225806,0.023655914,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,False
7322,0,0.0,0,0.0,23,1202.75,0.0,0.004545455,0.0,0.0,Dec,8,13,9,20,Other,True,False
7323,8,237.8326007,0,0.0,84,2759.135058,0.005681818,0.02926548,4.477838682,0.0,June,1,1,2,2,Returning_Visitor,False,False
7324,12,176.9638554,9,266.875,351,8650.048771,0.012452132,0.027372411,1.984555788,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
7325,3,84.25,0,0.0,52,1725.966667,0.0,0.031188811,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
7326,4,51.2,0,0.0,11,1297.25,0.014285714,0.054761905,18.65904914,0.0,Oct,2,2,2,4,Returning_Visitor,False,False
7327,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,1,2,New_Visitor,False,False
7328,0,0.0,0,0.0,5,108.0,0.0,0.05,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,False
7329,0,0.0,0,0.0,5,1474.5,0.0,0.02,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
7330,4,52.33333333,1,239.0,14,337.5,0.0,0.011764706,0.0,0.0,Mar,2,5,1,2,Returning_Visitor,False,False
7331,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,June,1,1,3,2,Returning_Visitor,False,False
7332,0,0.0,1,97.0,143,8060.963948,0.002923977,0.020798504,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,False
7333,0,0.0,0,0.0,22,817.9590698,0.056060606,0.079518398,0.0,0.0,Sep,3,2,3,1,Returning_Visitor,True,False
7334,0,0.0,0,0.0,6,66.5,0.011111111,0.111111111,0.0,0.4,May,2,2,5,4,Returning_Visitor,False,False
7335,0,0.0,0,0.0,7,267.0,0.0,0.033333333,0.0,0.2,May,2,2,7,1,Returning_Visitor,False,False
7336,4,138.1,0,0.0,20,1708.98,0.0125,0.057936508,0.0,0.0,Sep,3,3,4,4,Returning_Visitor,True,False
7337,0,0.0,0,0.0,10,166.1666667,0.0,0.05,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
7338,8,149.5,0,0.0,55,2598.991667,0.003278689,0.008196721,48.72995628,0.0,May,2,4,8,2,Returning_Visitor,True,False
7339,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,May,1,1,7,3,New_Visitor,False,False
7340,2,58.4,0,0.0,24,589.8,0.032098765,0.05617284,1.696968944,0.0,Sep,2,2,1,1,Returning_Visitor,True,False
7341,0,0.0,0,0.0,42,2058.25,0.021138211,0.051219512,0.0,0.2,May,2,10,7,1,Returning_Visitor,False,False
7342,2,144.0,0,0.0,25,1711.333333,0.0,0.008,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
7343,1,23.2,0,0.0,30,964.4666667,0.0,0.003571429,51.03362522,0.0,Oct,2,2,5,2,New_Visitor,False,True
7344,1,2.0,0,0.0,143,5149.434919,0.004195804,0.014489415,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,True,False
7345,6,67.4,0,0.0,13,217.7611111,0.0125,0.025,0.0,0.0,Oct,2,2,5,7,Returning_Visitor,True,False
7346,2,67.5,0,0.0,45,1660.0,0.022727273,0.0375,0.0,0.0,Nov,2,5,1,1,Returning_Visitor,False,False
7347,0,0.0,0,0.0,30,946.5952381,0.013333333,0.031333333,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
7348,0,0.0,0,0.0,16,953.5,0.0,0.014285714,21.588,0.8,May,2,2,9,4,New_Visitor,False,True
7349,6,197.8,0,0.0,48,3332.293511,0.0,0.007847222,11.45469444,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
7350,2,15.0,0,0.0,1,8.0,0.0,0.066666667,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,False,False
7351,0,0.0,0,0.0,65,2706.595238,0.0,0.022692308,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
7352,2,17.2,0,0.0,0,0.0,0.0,0.05,0.0,0.0,Sep,2,2,2,6,New_Visitor,True,True
7353,3,74.5,1,88.0,113,3770.021698,0.008004926,0.019004516,14.85051676,0.0,Dec,3,2,1,1,Returning_Visitor,True,False
7354,5,471.25,0,0.0,21,883.0,0.0,0.010666667,44.98081787,0.0,Nov,1,1,2,8,New_Visitor,True,True
7355,5,32.0,2,3.0,33,1039.766667,0.0,0.02027027,0.0,0.0,Mar,2,4,3,2,Returning_Visitor,True,False
7356,1,0.0,0,0.0,20,809.0,0.00952381,0.028571429,25.75735474,0.0,Dec,2,5,1,1,Returning_Visitor,False,False
7357,11,151.525,6,435.25,72,5251.382738,0.0,0.009969093,13.77521629,0.0,Dec,2,2,4,2,Returning_Visitor,False,False
7358,0,0.0,0,0.0,48,1916.873737,0.017391304,0.050362319,0.0,0.0,Dec,2,2,5,1,Returning_Visitor,False,False
7359,3,146.5,3,277.1333333,31,700.0466667,0.0,0.01712963,0.0,0.0,Aug,1,1,5,2,Returning_Visitor,True,False
7360,4,64.6,0,0.0,32,1135.444444,0.002857143,0.00952381,0.0,0.0,Feb,2,2,1,3,Returning_Visitor,False,False
7361,3,35.2,0,0.0,44,1535.666667,0.012765957,0.014184397,17.21022568,0.0,Jul,1,1,1,3,Returning_Visitor,False,False
7362,1,6.0,0,0.0,6,45.5,0.057142857,0.114285714,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,False,False
7363,0,0.0,0,0.0,3,64.0,0.0,0.066666667,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,False
7364,5,46.95833333,0,0.0,30,585.8,0.0,0.002083333,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,True,False
7365,0,0.0,0,0.0,11,271.0,0.018181818,0.036363636,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
7366,0,0.0,2,21.0,12,144.5,0.014285714,0.05,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,False
7367,10,396.960452,6,168.8333333,280,9247.383869,0.003424658,0.016184197,7.983438638,0.0,Nov,2,2,7,2,Returning_Visitor,True,False
7368,0,0.0,0,0.0,4,32.0,0.0,0.075,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,False,False
7369,3,50.5,0,0.0,2,37.5,0.0,0.04,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
7370,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.8,May,3,2,2,13,Returning_Visitor,False,False
7371,4,356.5,0,0.0,15,1992.916667,0.0,0.014285714,17.85338057,0.0,Dec,2,4,1,1,Returning_Visitor,False,True
7372,5,39.83333333,0,0.0,34,2348.8125,0.02,0.055166667,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
7373,2,28.05714286,0,0.0,73,2260.857143,0.002666667,0.018933333,0.0,0.0,June,2,2,7,4,Returning_Visitor,True,False
7374,1,18.2,0,0.0,58,2007.206667,0.003448276,0.027298851,0.0,0.0,Jul,4,2,8,1,Returning_Visitor,False,False
7375,3,75.5,1,0.0,130,4737.087716,0.006060606,0.011475964,43.77424082,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
7376,1,55.4,0,0.0,9,949.6,0.0,0.046666667,0.0,0.0,Oct,1,8,5,11,Returning_Visitor,False,False
7377,1,25.0,0,0.0,28,2258.833333,0.007142857,0.046428571,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,True,False
7378,0,0.0,0,0.0,19,172.1111111,0.042105263,0.051929825,0.0,1.0,May,3,2,1,3,Returning_Visitor,True,False
7379,6,83.4,1,102.3,34,970.6266667,0.008823529,0.014313725,0.0,0.0,Nov,1,1,6,2,Returning_Visitor,False,False
7380,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,2,3,6,Returning_Visitor,False,False
7381,0,0.0,0,0.0,13,353.7866667,0.0,0.016666667,36.33496365,0.0,June,1,1,1,2,New_Visitor,False,True
7382,0,0.0,0,0.0,16,157.9,0.05,0.0625,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
7383,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,2,2,4,6,Returning_Visitor,True,False
7384,3,59.5,0,0.0,6,159.0,0.0,0.00625,0.0,0.0,Dec,3,2,8,6,New_Visitor,False,False
7385,9,183.7083333,1,17.0,80,1143.371078,0.002463054,0.019057903,12.45099015,0.0,May,1,1,3,3,Returning_Visitor,True,False
7386,0,0.0,0,0.0,3,19.0,0.066666667,0.133333333,0.0,0.0,Nov,2,5,3,10,Returning_Visitor,False,False
7387,7,78.3,5,120.0,87,1363.263492,0.004301075,0.008090118,30.80927957,0.6,May,2,2,3,2,Returning_Visitor,False,True
7388,0,0.0,0,0.0,41,3272.0,0.045238095,0.078571429,0.0,0.8,May,2,6,1,6,Returning_Visitor,False,False
7389,3,39.875,1,414.5,88,4937.639583,0.002173913,0.005857488,25.57242933,0.0,Nov,2,1,1,2,Returning_Visitor,False,True
7390,1,337.0,1,39.0,16,630.5,0.0,0.00625,28.794,0.0,May,3,2,1,11,Returning_Visitor,True,True
7391,0,0.0,0,0.0,23,195.6666667,0.05,0.086363636,0.0,0.4,May,4,1,1,3,Returning_Visitor,False,False
7392,0,0.0,0,0.0,15,281.7380952,0.0,0.001923077,57.82473775,0.0,Nov,2,4,1,2,New_Visitor,False,True
7393,0,0.0,0,0.0,2,9.0,0.0,0.1,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
7394,2,47.0,0,0.0,39,1743.366667,0.0,0.016410256,78.93483561,0.0,Mar,3,3,2,1,Returning_Visitor,False,True
7395,0,0.0,0,0.0,8,101.8333333,0.0,0.058333333,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
7396,0,0.0,0,0.0,45,1970.0,0.019259259,0.037925926,0.0,0.0,June,4,1,3,3,Returning_Visitor,False,False
7397,8,116.9607143,4,225.3666667,42,539.227381,0.015510204,0.011281179,0.0,0.0,Jul,1,1,1,4,Returning_Visitor,False,True
7398,1,4.0,0,0.0,47,2386.066667,0.004444444,0.030864198,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
7399,7,153.85,0,0.0,19,504.6,0.0,0.018518519,0.0,0.0,Dec,1,1,1,8,Returning_Visitor,False,True
7400,3,219.0,0,0.0,12,526.3333333,0.022222222,0.058571429,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
7401,0,0.0,0,0.0,3,19.0,0.0,0.066666667,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,True,False
7402,8,375.12,0,0.0,13,288.7133333,0.0,0.003588517,0.0,0.0,Sep,3,2,4,3,New_Visitor,False,False
7403,3,43.0,4,81.0,132,5091.890896,0.006521739,0.029863649,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,True,True
7404,0,0.0,0,0.0,9,143.0,0.055555556,0.122222222,0.0,1.0,May,2,6,1,2,Returning_Visitor,True,False
7405,9,866.4280303,1,691.0,36,1617.612554,0.010869565,0.025668172,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,False
7406,6,75.0,0,0.0,33,1930.333333,0.012222222,0.039074074,0.0,0.0,May,2,2,4,11,Returning_Visitor,False,False
7407,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,2,2,6,1,Returning_Visitor,True,False
7408,0,0.0,0,0.0,2,8.0,0.0,0.1,0.0,0.0,June,2,4,6,3,Returning_Visitor,False,False
7409,0,0.0,0,0.0,6,134.0,0.066666667,0.094444444,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
7410,0,0.0,0,0.0,28,728.9791667,0.029761905,0.032959184,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
7411,4,88.625,3,170.5833333,5,124.9583333,0.0,0.005555556,0.0,0.0,Nov,2,4,7,2,New_Visitor,False,False
7412,7,60.29166667,0,0.0,8,108.5,0.013333333,0.048666667,0.0,0.0,Dec,2,2,2,6,Returning_Visitor,False,False
7413,1,53.9,0,0.0,34,422.5230769,0.0,0.006015038,36.31643173,0.0,Sep,1,1,2,2,Returning_Visitor,False,True
7414,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,7,13,Returning_Visitor,False,False
7415,4,73.75,1,58.0,12,777.5,0.0,0.015555556,10.782,0.0,Mar,2,2,1,2,Returning_Visitor,True,True
7416,2,14.0,0,0.0,58,1806.504167,0.013793103,0.026819923,0.0,0.8,May,2,2,2,6,Returning_Visitor,False,False
7417,6,153.5,0,0.0,34,1048.492063,0.011578947,0.032225685,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,True,False
7418,0,0.0,0,0.0,8,258.0,0.025,0.075,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
7419,5,176.0,0,0.0,15,537.2,0.011764706,0.023529412,27.664,0.6,May,2,2,2,6,Returning_Visitor,False,True
7420,3,123.5,1,0.0,22,759.5833333,0.0,0.0096,46.6785275,0.0,Nov,1,1,3,2,Returning_Visitor,False,True
7421,9,178.5,0,0.0,10,558.0,0.011764706,0.023529412,0.0,0.0,Nov,2,5,1,11,Returning_Visitor,False,False
7422,0,0.0,0,0.0,2,7.0,0.0,0.1,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
7423,0,0.0,0,0.0,8,210.4,0.0,0.05,0.0,0.0,Nov,1,1,3,8,New_Visitor,True,False
7424,4,82.0,0,0.0,23,570.5166667,0.007407407,0.024074074,0.0,0.0,Mar,1,2,7,8,Returning_Visitor,False,False
7425,1,6.0,0,0.0,97,1643.365907,0.005666667,0.015870587,24.21760276,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
7426,1,218.6,0,0.0,19,513.1622222,0.003333333,0.0075,0.0,0.0,Aug,3,2,1,2,Returning_Visitor,False,False
7427,1,75.16666667,0,0.0,20,1173.417614,0.0,0.002,21.41943708,0.0,Nov,3,2,8,11,Returning_Visitor,False,True
7428,8,134.3733333,3,256.75,40,1773.610152,0.004255319,0.008355899,13.49047237,0.0,Nov,1,1,8,2,Returning_Visitor,True,True
7429,17,239.9288462,2,60.5,49,1929.185664,0.017486339,0.025063352,2.580028334,0.0,Dec,3,2,1,13,Returning_Visitor,False,False
7430,4,985.5,4,308.0,6,328.0,0.0,0.015384615,0.0,0.0,Mar,2,2,3,2,New_Visitor,False,False
7431,10,513.5535714,9,186.0,105,8704.372405,0.026260504,0.050212934,2.579064935,0.0,May,3,2,2,11,Returning_Visitor,True,False
7432,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,1,1,1,1,Returning_Visitor,False,False
7433,0,0.0,0,0.0,8,429.0,0.0,0.05,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
7434,0,0.0,0,0.0,27,468.5416667,0.014814815,0.022222222,0.0,0.0,Dec,3,2,3,3,Returning_Visitor,True,False
7435,0,0.0,0,0.0,67,4290.833333,0.0,0.01840796,0.0,0.8,May,2,2,6,4,Returning_Visitor,False,False
7436,8,395.7083333,4,182.8,46,1461.725,0.003773585,0.014375562,13.90010917,0.0,Nov,1,1,3,3,Returning_Visitor,True,True
7437,7,119.4,0,0.0,16,743.5314286,0.01,0.02,35.35631939,0.0,Sep,1,1,8,4,Returning_Visitor,False,False
7438,0,0.0,0,0.0,16,1500.033333,0.00625,0.01467803,0.0,0.0,Nov,3,2,4,6,Returning_Visitor,False,False
7439,0,0.0,0,0.0,20,691.75,0.0,0.003333333,0.0,0.0,Dec,3,2,4,2,New_Visitor,False,False
7440,0,0.0,0,0.0,93,2243.666667,0.010989011,0.031501832,0.0,0.0,Mar,2,4,8,1,Returning_Visitor,False,False
7441,0,0.0,0,0.0,12,410.25,0.0,0.016666667,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
7442,10,293.0,0,0.0,29,1219.516667,0.0,0.015135135,8.897594595,0.0,May,2,2,3,2,Returning_Visitor,True,False
7443,4,65.68,1,42.4,12,285.68,0.015384615,0.038461538,0.0,0.0,Aug,2,6,4,3,Returning_Visitor,True,False
7444,1,0.0,0,0.0,4,795.0,0.066666667,0.111111111,0.0,0.0,Nov,3,2,9,6,Returning_Visitor,True,False
7445,0,0.0,0,0.0,11,352.5,0.0,0.03,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
7446,0,0.0,0,0.0,10,232.4,0.0,0.0,0.0,0.0,Aug,1,1,3,4,Returning_Visitor,False,False
7447,0,0.0,0,0.0,44,1502.291667,0.004545455,0.027272727,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
7448,0,0.0,0,0.0,5,42.0,0.04,0.08,0.0,0.0,May,2,2,2,13,Returning_Visitor,False,False
7449,0,0.0,0,0.0,8,551.1666667,0.025,0.035,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,False,False
7450,5,265.2916667,4,191.75,29,991.8270202,0.008823529,0.008921569,0.0,0.0,Nov,3,2,7,6,Returning_Visitor,True,False
7451,1,98.5,0,0.0,5,436.5,0.0,0.016666667,0.0,0.0,Mar,7,1,1,2,New_Visitor,True,False
7452,5,54.83333333,0,0.0,26,986.9166667,0.0,0.010985222,45.69873563,0.0,May,6,2,4,5,Returning_Visitor,False,False
7453,2,15.0,0,0.0,38,1880.966667,0.003703704,0.023809524,12.59766667,0.0,May,4,1,1,4,Returning_Visitor,True,True
7454,5,28.58333333,0,0.0,45,649.8632035,0.006122449,0.02755102,0.0,0.0,Jul,3,2,6,5,Returning_Visitor,False,False
7455,3,67.0,0,0.0,5,141.2,0.0,0.008333333,0.0,0.0,Oct,3,2,7,1,New_Visitor,False,False
7456,2,16.0,0,0.0,16,381.6865079,0.011764706,0.046568627,0.0,0.6,Feb,2,4,2,1,Returning_Visitor,False,False
7457,0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
7458,0,0.0,0,0.0,12,99.0,0.176923077,0.192307692,0.0,0.8,May,3,2,1,13,Returning_Visitor,False,False
7459,1,585.5,0,0.0,80,3634.141512,0.004320988,0.007864356,26.41113767,0.0,Nov,3,2,2,2,Returning_Visitor,False,True
7460,0,0.0,0,0.0,5,27.0,0.04,0.08,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
7461,2,42.75,0,0.0,31,2526.483333,0.027272727,0.055555556,40.1844879,0.0,Dec,2,4,6,1,Returning_Visitor,False,False
7462,4,275.1,2,43.4,31,1108.653333,0.006060606,0.012121212,0.0,0.0,Sep,3,2,1,13,Returning_Visitor,True,False
7463,17,180.1333333,1,80.6,180,6512.010952,0.002645503,0.012248677,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,False
7464,3,34.0,3,66.0,20,374.4166667,0.033333333,0.076086957,0.0,0.0,Dec,3,2,1,13,Returning_Visitor,False,False
7465,0,0.0,0,0.0,1,35.25,0.0,0.066666667,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
7466,0,0.0,0,0.0,24,663.0,0.0375,0.066666667,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
7467,0,0.0,0,0.0,21,1077.25,0.019047619,0.047619048,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,False
7468,3,23.0,0,0.0,6,83.0,0.0,0.014285714,0.0,0.0,Mar,2,2,6,2,New_Visitor,False,False
7469,0,0.0,0,0.0,20,526.8,0.0,0.010526316,104.2012273,0.0,Sep,2,2,1,2,Returning_Visitor,False,True
7470,0,0.0,0,0.0,4,59.0,0.125,0.175,0.0,0.8,May,2,2,4,1,Returning_Visitor,False,False
7471,0,0.0,0,0.0,39,2643.333333,0.0,0.012820513,0.0,0.4,May,4,1,3,4,Returning_Visitor,False,False
7472,1,13.0,1,10.0,18,445.0,0.0,0.003508772,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,False,False
7473,0,0.0,0,0.0,29,1721.125,0.042528736,0.071264368,0.0,0.6,May,3,2,2,13,Returning_Visitor,False,False
7474,0,0.0,0,0.0,53,2309.995238,0.047479439,0.06394752,0.0,0.4,May,3,2,1,3,Returning_Visitor,False,False
7475,1,29.2,0,0.0,66,1364.873333,0.0171875,0.036488095,16.1347001,0.0,Jul,1,1,8,1,Returning_Visitor,True,False
7476,0,0.0,0,0.0,6,64.0,0.1,0.133333333,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,False
7477,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.2,May,2,2,1,13,Returning_Visitor,False,False
7478,2,37.5,0,0.0,10,573.1666667,0.0,0.045,0.0,0.0,May,3,2,7,3,Returning_Visitor,False,False
7479,6,285.9,0,0.0,13,291.3,0.0,0.0125,53.11442085,0.0,Nov,1,1,4,2,New_Visitor,False,True
7480,0,0.0,0,0.0,2,17.0,0.0,0.1,0.0,0.0,May,2,2,2,4,Returning_Visitor,False,False
7481,1,18.0,0,0.0,8,66.0,0.075,0.0875,0.0,0.4,May,3,2,1,13,Returning_Visitor,False,False
7482,0,0.0,0,0.0,2,24.0,0.0,0.1,0.0,0.0,Mar,2,6,1,2,Returning_Visitor,False,False
7483,0,0.0,0,0.0,21,1129.0,0.00952381,0.038095238,0.0,0.0,Mar,2,5,5,1,Returning_Visitor,False,False
7484,3,56.0,0,0.0,19,2117.654762,0.0,0.014444444,6.708900602,0.0,Dec,2,2,3,2,Returning_Visitor,False,True
7485,0,0.0,0,0.0,16,381.2142857,0.0125,0.022395833,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
7486,2,7.0,1,0.0,79,3393.903571,0.017761848,0.04031012,0.0,1.0,May,2,2,1,5,Returning_Visitor,True,False
7487,3,62.0,0,0.0,13,2038.0,0.0,0.021428571,0.0,0.0,May,2,2,8,3,New_Visitor,False,False
7488,0,0.0,0,0.0,70,2083.3,0.000980392,0.005252101,0.0,0.0,May,2,2,7,2,Returning_Visitor,False,False
7489,0,0.0,0,0.0,22,555.8666667,0.00952381,0.019047619,0.0,0.0,May,3,2,3,13,Returning_Visitor,True,False
7490,0,0.0,0,0.0,23,373.5,0.019047619,0.050793651,0.0,0.0,June,3,2,1,1,Returning_Visitor,False,False
7491,11,188.8333333,3,27.0,64,4829.625,0.004054054,0.017194337,48.60623685,0.0,Nov,1,1,1,3,Returning_Visitor,False,True
7492,3,79.4,0,0.0,11,394.0,0.0,0.005555556,0.0,0.0,Aug,3,2,3,1,Returning_Visitor,True,False
7493,6,100.5,0,0.0,10,332.5833333,0.0,0.002197802,0.0,0.0,Dec,8,13,9,20,Other,False,False
7494,0,0.0,1,0.0,9,215.0,0.044444444,0.074074074,0.0,0.8,Feb,4,1,1,3,Returning_Visitor,False,False
7495,0,0.0,0,0.0,39,2808.666667,0.0,0.01025641,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,False
7496,7,147.7907692,2,236.0,28,1246.124103,0.006666667,0.021453423,11.284275,0.0,May,3,2,1,3,Returning_Visitor,True,False
7497,0,0.0,0,0.0,30,655.5428571,0.006666667,0.019666667,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,True,False
7498,0,0.0,0,0.0,10,371.5,0.0,0.04,0.0,0.0,Nov,2,2,4,10,Returning_Visitor,False,False
7499,0,0.0,0,0.0,3,423.5,0.095454545,0.121153846,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,False,False
7500,0,0.0,0,0.0,28,475.025,0.0,0.000446429,0.0,0.0,Nov,1,1,6,10,New_Visitor,False,False
7501,2,197.5,0,0.0,17,820.5,0.011111111,0.011111111,0.0,0.0,Dec,1,1,1,8,Returning_Visitor,False,False
7502,0,0.0,0,0.0,23,533.7,0.0,0.021532091,0.0,0.0,Dec,1,1,3,2,New_Visitor,True,False
7503,3,61.4,1,0.0,19,381.6,0.040909091,0.056818182,8.330574815,0.0,Aug,1,1,4,1,Returning_Visitor,False,True
